  2.9767500000E+01 -8.3298002864E-15  4.3702467173E-14 -1.0411394988E-13
  2.9956800000E+01 -1.1839296564E-14  4.7282022685E-14 -1.0477391874E-13
  3.0146700000E+01 -1.5252124595E-14  5.0688935240E-14 -1.0523495149E-13
  3.0337200000E+01 -1.8563538828E-14  5.3920672077E-14 -1.0550136837E-13
  3.0528300000E+01 -2.1769073822E-14  5.6975057832E-14 -1.0557766441E-13
  3.0720000000E+01 -2.4864547849E-14  5.9850271996E-14 -1.0546850152E-13
  3.0912300000E+01 -2.7846065906E-14  6.2544845835E-14 -1.0517870030E-13
  3.1105200000E+01 -3.0710022153E-14  6.5057658770E-14 -1.0471323180E-13
  3.1298700000E+01 -3.3453101773E-14  6.7387934234E-14 -1.0407720908E-13
  3.1492800000E+01 -3.6072282273E-14  6.9535235015E-14 -1.0327587864E-13
  3.1687500000E+01 -3.8564834206E-14  7.1499458110E-14 -1.0231461176E-13
  3.1882800000E+01 -4.0928321354E-14  7.3280829084E-14 -1.0119889569E-13
  3.2078700000E+01 -4.3160600344E-14  7.4879895975E-14 -9.9934324814E-14
  3.2275200000E+01 -4.5259819739E-14  7.6297522739E-14 -9.8526591704E-14
  3.2472300000E+01 -4.7224418591E-14  7.7534882269E-14 -9.6981478102E-14
  3.2670000000E+01 -4.9053124474E-14  7.8593448985E-14 -9.5304845888E-14
  3.2868300000E+01 -5.0744951012E-14  7.9474991039E-14 -9.3502627995E-14
  3.3067200000E+01 -5.2299194902E-14  8.0181562125E-14 -9.1580819317E-14
  3.3266700000E+01 -5.3715432462E-14  8.0715492937E-14 -8.9545467607E-14
  3.3466800000E+01 -5.4993515703E-14  8.1079382277E-14 -8.7402664392E-14
